NodeID	SeqLength	Jaccard_Cont_WiRv	Jaccard_Cont_WiIS6110	Jaccard_Cont_WiRv_InsSeqAndPhages	IsSVNode	BubbleID
s2395	1	0.0	0.0	0.0	True	BubbleRegion_468
s2396	289	1.0	0.0	0.0	True	BubbleRegion_190
s2397	6	0.0	0.0	0.0	True	BubbleRegion_190
s2398	86	0.44642857142857145	0.0	0.0	True	BubbleRegion_190
s2399	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_190
s2400	1358	0.9977409638554217	0.927710843373494	0.927710843373494	True	BubbleRegion_221
s2401	69	1.0	0.0	0.0	True	BubbleRegion_245
s2402	107	1.0	0.0	0.0	True	BubbleRegion_362
s2403	280	1.0	0.0	0.0	True	BubbleRegion_376
s2404	5	0.0	0.0	0.0	True	BubbleRegion_44
s2405	1358	0.9751506024096386	0.9043674698795181	0.9043674698795181	True	BubbleRegion_59
s2406	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_100
s2407	47	0.9411764705882353	0.0	0.0	True	BubbleRegion_100
s2408	9	0.0	0.0	0.0	True	BubbleRegion_100
s2409	175	1.0	0.0	0.0	True	BubbleRegion_100
s2410	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_118
s2411	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_158
s2412	1446	0.9625706214689266	0.8495762711864406	0.8495762711864406	True	BubbleRegion_190
s2413	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_203
s2414	5	0.0	0.0	0.0	True	BubbleRegion_203
s2415	77	0.851063829787234	0.0	0.0	True	BubbleRegion_362
s2416	54	1.0	0.0	0.0	True	BubbleRegion_364
s2417	305	0.9818181818181818	0.0	0.0	True	BubbleRegion_393
s2418	1358	0.9759036144578314	0.9043674698795181	0.9043674698795181	True	BubbleRegion_419
s2419	202	1.0	0.0	0.0	True	BubbleRegion_486
s2420	176	1.0	0.0	0.0	True	BubbleRegion_486
s2421	1	0.0	0.0	0.0	True	BubbleRegion_74
s2422	93	0.3333333333333333	0.0	0.0	True	BubbleRegion_93
s2423	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_221
s2424	2	0.0	0.0	0.0	True	BubbleRegion_255
s2425	29	0.0	0.0	0.0	True	BubbleRegion_255
s2426	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_255
s2427	28	0.0	0.0	0.0	True	BubbleRegion_255
s2428	1359	1.0	0.927012791572611	0.927012791572611	True	BubbleRegion_338
s2429	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_385
s2430	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_433
s2431	57	0.1111111111111111	0.0	0.0	True	BubbleRegion_482
s2432	62	1.0	0.0	0.0	True	BubbleRegion_496
s2433	1	0.0	0.0	0.0	True	BubbleRegion_496
s2434	48	1.0	0.0	0.0	True	BubbleRegion_496
s2435	1516	0.9818304172274562	0.82907133243607	0.82907133243607	True	BubbleRegion_186
s2436	571	1.0	0.0	0.0	True	BubbleRegion_186
s2437	5	0.0	0.0	0.0	True	BubbleRegion_221
s2438	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_221
s2439	1358	0.9984939759036144	0.927710843373494	0.927710843373494	True	BubbleRegion_301
s2440	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_309
s2441	569	0.9981447124304267	0.0	0.0	True	BubbleRegion_355
s2442	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_359
s2443	1935	0.9849381387842926	0.6627218934911243	0.6627218934911243	True	BubbleRegion_362
s2444	1	0.0	0.0	0.0	True	BubbleRegion_393
s2445	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_393
s2446	2	0.0	0.0	0.0	True	BubbleRegion_393
s2447	135	1.0	0.0	0.0	True	BubbleRegion_486
s2448	738	0.0	0.0	0.0	True	BubbleRegion_491
s2449	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_499
s2450	423	1.0	0.0	0.0	True	BubbleRegion_172
s2451	7	0.0	0.0	0.0	True	BubbleRegion_221
s2452	26	0.0	0.0	0.0	True	BubbleRegion_221
s2453	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_221
s2454	32	1.0	0.0	0.0	True	BubbleRegion_221
s2455	1764	0.9838523644752019	0.7104959630911188	0.817762399077278	True	BubbleRegion_221
s2456	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_223
s2457	315	1.0	0.0	0.0	True	BubbleRegion_261
s2458	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_261
s2459	250	0.0	0.0	0.0	True	BubbleRegion_273
s2460	2	0.0	0.0	0.0	True	BubbleRegion_296
s2461	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_296
s2462	2660	0.665019011406844	0.46844106463878327	0.46844106463878327	True	BubbleRegion_309
s2463	36	1.0	0.0	0.0	True	BubbleRegion_362
s2464	19	0.0	0.0	0.0	True	BubbleRegion_362
s2465	64	1.0	0.0	0.0	True	BubbleRegion_362
s2466	21	0.0	0.0	0.0	True	BubbleRegion_362
s2467	6	0.0	0.0	0.0	True	BubbleRegion_362
s2468	510	0.9862385321100917	0.0	0.0	True	BubbleRegion_362
s2469	34	1.0	0.0	0.0	True	BubbleRegion_362
s2470	187	0.5	0.0	0.0	True	BubbleRegion_362
s2471	50	0.0	0.0	0.0	True	BubbleRegion_362
s2472	516	1.0	0.0	0.0	True	BubbleRegion_362
s2473	40	1.0	0.0	0.0	True	BubbleRegion_377
s2474	15	0.0	0.0	0.0	True	BubbleRegion_377
s2475	629	0.986644407345576	0.0	0.0	True	BubbleRegion_398
s2476	131	0.0	0.0	0.0	True	BubbleRegion_426
s2477	1	0.0	0.0	0.0	True	BubbleRegion_19
s2478	31	1.0	0.0	0.0	True	BubbleRegion_204
s2479	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_204
s2480	28	0.0	0.0	0.0	True	BubbleRegion_204
s2481	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_221
s2482	1561	0.9810581319399085	0.8047028086218158	0.8047028086218158	True	BubbleRegion_226
s2483	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_254
s2484	4040	0.9683426443202979	0.45884543761638735	0.45884543761638735	True	BubbleRegion_255
s2485	1359	0.9781790820165538	0.90744920993228	0.90744920993228	True	BubbleRegion_264
s2486	45	1.0	0.0	0.0	True	BubbleRegion_362
s2487	119	1.0	0.0	0.0	True	BubbleRegion_387
s2488	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_394
s2489	4	0.0	0.0	0.0	True	BubbleRegion_394
s2490	81	1.0	0.0	0.0	True	BubbleRegion_479
s2491	151	1.0	0.0	0.0	True	BubbleRegion_482
s2492	21	0.0	0.0	0.0	True	BubbleRegion_64
s2493	37	1.0	0.0	0.0	True	BubbleRegion_64
s2494	53	1.0	0.0	0.0	True	BubbleRegion_109
s2495	65	0.42857142857142855	0.0	0.0	True	BubbleRegion_111
s2496	2056	0.9861796643632774	0.6080947680157947	0.6080947680157947	True	BubbleRegion_165
s2497	3	0.0	0.0	0.0	True	BubbleRegion_245
s2498	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_245
s2499	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_265
s2500	2	0.0	0.0	0.0	True	BubbleRegion_265
s2501	3	0.0	0.0	0.0	True	BubbleRegion_265
s2502	1358	0.9759036144578314	0.9043674698795181	0.9043674698795181	True	BubbleRegion_266
s2503	56	1.0	0.0	0.0	True	BubbleRegion_390
s2504	303	0.0	0.0	0.0	True	BubbleRegion_410
s2505	62	0.0	0.0	0.0	True	BubbleRegion_410
s2506	502	0.0	0.0	0.0	True	BubbleRegion_410
s2507	27	0.0	0.0	0.0	True	BubbleRegion_410
s2508	53	0.0	0.0	0.0	True	BubbleRegion_410
s2509	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_412
s2510	109	1.0	0.0	0.0	True	BubbleRegion_416
s2511	46	1.0	0.0	0.0	True	BubbleRegion_416
s2512	490	0.0	0.0	0.0	True	BubbleRegion_453
s2513	1035	1.0	0.0	0.0	True	BubbleRegion_464
s2514	75	0.044444444444444446	0.0	0.0	True	BubbleRegion_468
s2515	179	1.0	0.0	0.0	True	BubbleRegion_472
s2516	597	0.9611992945326279	0.0	0.0	True	BubbleRegion_473
s2517	113	1.0	0.0	0.0	True	BubbleRegion_473
s2518	76	1.0	0.0	0.0	True	BubbleRegion_486
s2519	38	1.0	0.0	0.0	True	BubbleRegion_486
s2520	28	0.0	0.0	0.0	True	BubbleRegion_486
s2521	24	0.0	0.0	0.0	True	BubbleRegion_31
s2522	1203	0.216538789428815	0.0	0.0	True	BubbleRegion_31
s2523	40	0.0	0.0	0.0	True	BubbleRegion_31
s2524	379	0.034383954154727794	0.0	0.0	True	BubbleRegion_31
s2525	81	0.0	0.0	0.0	True	BubbleRegion_31
s2526	766	0.9347826086956522	0.0	0.0	True	BubbleRegion_31
s2527	14	0.0	0.0	0.0	True	BubbleRegion_31
s2528	96	1.0	0.0	0.0	True	BubbleRegion_31
s2529	58	1.0	0.0	0.0	True	BubbleRegion_31
s2530	284	1.0	0.0	0.0	True	BubbleRegion_31
s2531	525	1.0	0.0	0.0	True	BubbleRegion_221
s2532	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_221
s2533	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_221
s2534	1	0.0	0.0	0.0	True	BubbleRegion_221
s2535	2	0.0	0.0	0.0	True	BubbleRegion_221
s2536	1569	0.9453072248480756	0.8318703578663066	0.8318703578663066	True	BubbleRegion_245
s2537	1638	0.9832089552238806	0.7661691542288557	0.7661691542288557	True	BubbleRegion_296
s2538	47	1.0	0.0	0.0	True	BubbleRegion_486
s2539	19	0.0	0.0	0.0	True	BubbleRegion_486
s2540	20	0.0	0.0	0.0	True	BubbleRegion_486
s2541	79	0.0	0.0	0.0	True	BubbleRegion_31
s2542	54	1.0	0.0	0.0	True	BubbleRegion_88
s2543	787	0.0	0.0	0.0	True	BubbleRegion_129
s2544	579	0.0	0.0	0.0	True	BubbleRegion_166
s2545	1359	0.9969902182091799	0.927012791572611	0.927012791572611	True	BubbleRegion_255
s2546	1725	0.9825825825825826	0.7399399399399399	0.7399399399399399	True	BubbleRegion_362
s2547	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_441
s2548	187	1.0	0.0	0.0	True	BubbleRegion_34
s2549	54	1.0	0.0	0.0	True	BubbleRegion_90
s2550	57	1.0	0.0	0.0	True	BubbleRegion_204
s2551	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_230
s2552	68	1.0	0.0	0.0	True	BubbleRegion_263
s2553	195	1.0	0.0	0.0	True	BubbleRegion_263
s2554	1802	0.9864559819413092	0.6952595936794582	0.6952595936794582	True	BubbleRegion_309
s2555	2	0.0	0.0	0.0	True	BubbleRegion_309
s2556	28	0.0	0.0	0.0	True	BubbleRegion_309
s2557	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_309
s2558	25	0.0	0.0	0.0	True	BubbleRegion_309
s2559	1	0.0	0.0	0.0	True	BubbleRegion_309
s2560	4	0.0	0.0	0.0	True	BubbleRegion_309
s2561	76	1.0	0.0	0.0	True	BubbleRegion_362
s2562	71	1.0	0.0	0.0	True	BubbleRegion_362
s2563	1848	0.9915872125630959	0.6909702748177229	0.6909702748177229	True	BubbleRegion_362
s2564	470	0.0	0.0	0.0	True	BubbleRegion_394
s2565	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_405
s2566	6	0.0	0.0	0.0	True	BubbleRegion_425
s2567	3	0.0	0.0	0.0	True	BubbleRegion_425
s2568	49	1.0	0.0	0.0	True	BubbleRegion_425
s2569	539	0.9701195219123506	0.0	0.0	True	BubbleRegion_486
s2570	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_310
s2571	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_420
s2572	65	0.2857142857142857	0.0	0.0	True	BubbleRegion_245
s2573	4	0.0	0.0	0.0	True	BubbleRegion_245
s2574	122	0.967391304347826	0.0	0.0	True	BubbleRegion_158
s2575	57	1.0	0.0	0.0	True	BubbleRegion_154
s2576	62	1.0	0.0	0.0	True	BubbleRegion_137
s2577	1432	0.9793152639087018	0.8787446504992867	0.8787446504992867	True	BubbleRegion_165
s2578	598	0.0	0.0	0.0	True	BubbleRegion_241
s2579	220	1.0	0.0	0.0	True	BubbleRegion_362
s2580	179	1.0	0.0	0.0	True	BubbleRegion_362
s2581	305	1.0	0.0	0.0	True	BubbleRegion_362
s2582	143	1.0	0.0	0.0	True	BubbleRegion_362
s2583	776	0.0	0.0	0.0	True	BubbleRegion_382
s2584	643	0.0	0.0	0.0	True	BubbleRegion_460
s2585	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_164
s2586	120	1.0	0.0	0.0	True	BubbleRegion_182
s2587	1354	0.9765861027190332	0.9146525679758308	0.9146525679758308	True	BubbleRegion_245
s2588	1359	0.9751693002257337	0.9036869826937547	0.9036869826937547	True	BubbleRegion_253
s2589	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_309
s2590	1327	0.9760986892829607	0.9336931380107941	0.9336931380107941	True	BubbleRegion_426
s2591	1358	0.9751506024096386	0.9118975903614458	0.9118975903614458	True	BubbleRegion_429
s2592	154	1.0	0.0	0.0	True	BubbleRegion_433
s2593	257	1.0	0.0	0.0	True	BubbleRegion_486
s2594	1429	0.9799857040743388	0.8806290207290922	0.906361686919228	True	BubbleRegion_100
s2595	146	1.0	0.0	0.0	True	BubbleRegion_362
s2596	36	1.0	0.0	0.0	True	BubbleRegion_362
s2597	1723	1.0	0.7364016736401674	0.7364016736401674	True	BubbleRegion_362
s2598	75	1.0	0.0	0.0	True	BubbleRegion_362
s2599	2	0.0	0.0	0.0	True	BubbleRegion_362
s2600	72	1.0	0.0	0.0	True	BubbleRegion_362
s2601	276	1.0	0.0	0.0	True	BubbleRegion_362
s2602	54	1.0	0.0	0.0	True	BubbleRegion_362
s2603	9248	0.9967177242888403	0.0	0.8791028446389497	True	BubbleRegion_14
s2604	204	0.4827586206896552	0.0	0.0	True	BubbleRegion_93
s2605	396	0.9617486338797814	0.0	0.0	True	BubbleRegion_96
s2606	55	0.96	0.0	0.0	True	BubbleRegion_107
s2607	1359	0.9977426636568849	0.927012791572611	0.927012791572611	True	BubbleRegion_113
s2608	1358	0.9977409638554217	0.927710843373494	0.927710843373494	True	BubbleRegion_171
s2609	1755	0.9652173913043478	0.696231884057971	0.696231884057971	True	BubbleRegion_205
s2610	1357	0.9992464204973625	0.9284099472494348	0.9284099472494348	True	BubbleRegion_221
s2611	1	0.0	0.0	0.0	True	BubbleRegion_221
s2612	3	0.0	0.0	0.0	True	BubbleRegion_309
s2613	1356	1.0	0.9291101055806938	0.9291101055806938	True	BubbleRegion_309
s2614	11	0.0	0.0	0.0	True	BubbleRegion_402
s2615	58	1.0	0.0	0.0	True	BubbleRegion_68
s2616	102	0.0	0.0	0.0	True	BubbleRegion_93
s2617	738	0.008522727272727272	0.0	0.0	True	BubbleRegion_129
s2618	2262	0.9870071684587813	0.5519713261648745	0.5519713261648745	True	BubbleRegion_141
s2619	1359	0.9977426636568849	0.927012791572611	0.927012791572611	True	BubbleRegion_190
s2620	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_191
s2621	646	1.0	0.0	0.0	True	BubbleRegion_209
s2622	160	0.7307692307692307	0.0	0.0	True	BubbleRegion_220
s2623	1327	1.0	0.9498843484965305	0.9498843484965305	True	BubbleRegion_221
s2624	471	0.69	0.0	0.0	True	BubbleRegion_245
s2625	72	0.0	0.0	0.0	True	BubbleRegion_245
s2626	53	1.0	0.0	0.0	True	BubbleRegion_294
s2627	1549	0.9815668202764977	0.8110599078341014	0.8110599078341014	True	BubbleRegion_298
s2628	480	0.8844444444444445	0.0	0.0	True	BubbleRegion_340
s2629	3	0.0	0.0	0.0	True	BubbleRegion_353
s2630	1	0.0	0.0	0.0	True	BubbleRegion_353
s2631	49	1.0	0.0	0.0	True	BubbleRegion_353
s2632	207	0.8248587570621468	0.0	0.655367231638418	True	BubbleRegion_362
s2633	143	0.14414414414414414	0.0	0.0	True	BubbleRegion_362
s2634	83	1.0	0.0	0.0	True	BubbleRegion_362
s2635	29	0.0	0.0	0.0	True	BubbleRegion_362
s2636	42	1.0	0.0	0.0	True	BubbleRegion_362
s2637	467	1.0	0.0	0.0	True	BubbleRegion_362
s2638	32	1.0	0.0	0.0	True	BubbleRegion_362
s2639	1	0.0	0.0	0.0	True	BubbleRegion_362
s2640	20	0.0	0.0	0.0	True	BubbleRegion_362
s2641	58	1.0	0.0	0.0	True	BubbleRegion_381
s2642	58	1.0	0.0	0.0	True	BubbleRegion_426
s2643	20	0.0	0.0	0.0	True	BubbleRegion_433
s2644	42	0.0	0.0	0.0	True	BubbleRegion_433
s2645	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_453
s2646	4	0.0	0.0	0.0	True	BubbleRegion_453
s2647	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_457
s2648	10	0.0	0.0	0.0	True	BubbleRegion_472
s2649	90	1.0	0.0	0.0	True	BubbleRegion_488
s2650	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_510
s2651	120	1.0	0.0	0.0	True	BubbleRegion_111
s2652	23	0.0	0.0	0.0	True	BubbleRegion_144
s2653	33	1.0	0.0	0.0	True	BubbleRegion_144
s2654	2909	0.9899270580062521	0.4279263633205974	0.4279263633205974	True	BubbleRegion_190
s2655	276	1.0	0.0	0.0	True	BubbleRegion_245
s2656	74	0.45454545454545453	0.0	0.0	True	BubbleRegion_245
s2657	1359	0.9984951091045899	0.927012791572611	0.927012791572611	True	BubbleRegion_250
s2658	86	1.0	0.0	0.0	True	BubbleRegion_289
s2659	86	1.0	0.0	0.0	True	BubbleRegion_289
s2660	64	0.9705882352941176	0.0	0.0	True	BubbleRegion_289
s2661	864	1.0	0.0	0.0	True	BubbleRegion_309
s2662	56	1.0	0.0	0.0	True	BubbleRegion_7
s2663	351	1.0	0.0	0.0	True	BubbleRegion_22
s2664	403	0.013404825737265416	0.0	0.0	True	BubbleRegion_31
s2665	1357	0.9992464204973625	0.9284099472494348	0.9284099472494348	True	BubbleRegion_136
s2666	1353	1.0	0.9312169312169312	0.9312169312169312	True	BubbleRegion_221
s2667	269	1.0	0.0	0.0	True	BubbleRegion_221
s2668	75	0.28888888888888886	0.0	0.0	True	BubbleRegion_245
s2669	85	0.5818181818181818	0.0	0.0	True	BubbleRegion_317
s2670	74	1.0	0.0	0.0	True	BubbleRegion_362
s2671	111	0.5679012345679012	0.0	0.0	True	BubbleRegion_362
s2672	111	0.5555555555555556	0.0	0.0	True	BubbleRegion_362
s2673	1641	0.9819987585350713	0.7647423960273122	0.7647423960273122	True	BubbleRegion_426
s2674	147	0.5982905982905983	0.0	0.0	True	BubbleRegion_445
s2675	120	0.9222222222222223	0.0	0.0	True	BubbleRegion_479
s2676	31	1.0	0.0	0.0	True	BubbleRegion_479
s2677	69	1.0	0.0	0.0	True	BubbleRegion_479
s2678	8	0.0	0.0	0.0	True	BubbleRegion_479
s2679	1	0.0	0.0	0.0	True	BubbleRegion_486
s2680	1358	0.9969879518072289	0.927710843373494	0.927710843373494	True	BubbleRegion_503
s2681	148	1.0	0.0	0.0	True	BubbleRegion_526
s2682	288	0.0	0.0	0.0	True	BubbleRegion_31
s2683	102	0.0	0.0	0.0	True	BubbleRegion_178
s2684	171	1.0	0.0	0.0	True	BubbleRegion_204
s2685	5	0.0	0.0	0.0	True	BubbleRegion_362
s2686	179	0.11267605633802817	0.0	0.0	True	BubbleRegion_362
s2687	413	0.08285714285714285	0.0	0.0	True	BubbleRegion_362
s2688	40	0.0	0.0	0.0	True	BubbleRegion_362
s2689	235	0.9560975609756097	0.0	0.0	True	BubbleRegion_433
s2690	58	0.32142857142857145	0.0	0.0	True	BubbleRegion_467
s2691	104	0.6621621621621622	0.0	0.0	True	BubbleRegion_467
s2692	58	1.0	0.0	0.0	True	BubbleRegion_69
s2693	31503	0.9505436351390358	0.0	0.0	True	BubbleRegion_129
s2694	5658	0.9520255863539445	0.0	0.0	True	BubbleRegion_202
s2695	117	0.12643678160919541	0.0	0.0	True	BubbleRegion_362
s2696	64	0.0	0.0	0.0	True	BubbleRegion_362
s2697	71	1.0	0.0	0.0	True	BubbleRegion_362
s2698	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_513
s2699	7	0.0	0.0	0.0	True	BubbleRegion_63
s2700	58	1.0	0.0	0.0	True	BubbleRegion_64
s2701	56	1.0	0.0	0.0	True	BubbleRegion_100
s2702	4399	0.02677958342870222	0.0	0.0	True	BubbleRegion_116
s2703	701	0.33383010432190763	0.0	0.0	True	BubbleRegion_122
s2704	2280	0.9888888888888889	0.5475555555555556	0.5475555555555556	True	BubbleRegion_161
s2705	5	0.0	0.0	0.0	True	BubbleRegion_178
s2706	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_193
s2707	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_202
s2708	1359	0.999247554552295	0.927012791572611	0.927012791572611	True	BubbleRegion_217
s2709	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_218
s2710	14	0.0	0.0	0.0	True	BubbleRegion_218
s2711	1324	1.0	0.9520865533230294	0.9520865533230294	True	BubbleRegion_221
s2712	30	0.0	0.0	0.0	True	BubbleRegion_227
s2713	1299	1.0	0.970843183609141	0.970843183609141	True	BubbleRegion_227
s2714	29	0.0	0.0	0.0	True	BubbleRegion_227
s2715	1359	0.9977426636568849	0.927012791572611	0.927012791572611	True	BubbleRegion_282
s2716	1669	0.9664429530201343	0.7516778523489933	0.7516778523489933	True	BubbleRegion_282
s2717	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_291
s2718	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_292
s2719	1361	1.0	0.9256198347107438	0.9256198347107438	True	BubbleRegion_300
s2720	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_309
s2721	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_334
s2722	1427	0.9541875447387258	0.8818897637795275	0.8818897637795275	True	BubbleRegion_362
s2723	1358	1.0	0.927710843373494	0.927710843373494	True	BubbleRegion_404
s2724	1354	1.0	0.9305135951661632	0.9305135951661632	True	BubbleRegion_416
s2725	56	1.0	0.0	0.0	True	BubbleRegion_420
s2726	1	0.0	0.0	0.0	True	BubbleRegion_426
s2727	397	1.0	0.0	0.0	True	BubbleRegion_430
s2728	620	0.9677966101694915	0.0	0.0	True	BubbleRegion_430
s2729	525	0.9292929292929293	0.0	0.0	True	BubbleRegion_433
s2730	54	0.25	0.0	0.0	True	BubbleRegion_463
s2731	74	1.0	0.0	0.0	True	BubbleRegion_473
s2732	1	0.0	0.0	0.0	True	BubbleRegion_515
s2733	75	0.9777777777777777	0.0	0.0	True	BubbleRegion_245
s2734	67	0.13513513513513514	0.0	0.0	True	BubbleRegion_245
s2735	41	0.9090909090909091	0.0	0.0	True	BubbleRegion_245
s2736	237	0.2777777777777778	0.0	0.0	True	BubbleRegion_245
s2737	25	0.0	0.0	0.0	True	BubbleRegion_245
s2738	39	1.0	0.0	0.0	True	BubbleRegion_245
s2739	1470	0.9460406447091801	0.8633496846531185	0.8633496846531185	True	BubbleRegion_245
s2740	61	0.2903225806451613	0.0	0.0	True	BubbleRegion_245
s2741	331	0.8106312292358804	0.0	0.0	True	BubbleRegion_474
s2742	3	0.0	0.0	0.0	True	BubbleRegion_474
s2743	170	0.4928571428571429	0.0	0.0	True	BubbleRegion_486
s2744	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_3
s2745	1095	0.0	0.0	0.0	True	BubbleRegion_102
s2746	1358	0.9781626506024096	0.9073795180722891	0.9073795180722891	True	BubbleRegion_229
s2747	2	0.0	0.0	0.0	True	BubbleRegion_229
s2748	31	1.0	0.0	0.0	True	BubbleRegion_486
s2749	48	0.0	0.0	0.0	True	BubbleRegion_486
s2750	20	0.0	0.0	0.0	True	BubbleRegion_486
s2751	700	0.0	0.0	0.0	True	BubbleRegion_120
s2752	441	1.0	0.0	0.0	True	BubbleRegion_309
s2753	1	0.0	0.0	0.0	True	BubbleRegion_309
s2754	134	1.0	0.0	0.0	True	BubbleRegion_309
s2755	64	0.08823529411764706	0.0	0.0	True	BubbleRegion_245
s2756	74	0.25	0.0	0.0	True	BubbleRegion_245
s2757	22	0.0	0.0	0.0	True	BubbleRegion_332
s2758	1406	0.0	0.0	0.0	True	BubbleRegion_396
s2759	128	1.0	0.0	0.0	True	BubbleRegion_119
s2760	85	1.0	0.0	0.0	True	BubbleRegion_186
s2761	75	1.0	0.0	0.0	True	BubbleRegion_186
s2762	1357	0.9570459683496609	0.8854559155990958	0.8854559155990958	True	BubbleRegion_186
s2763	13	0.0	0.0	0.0	True	BubbleRegion_245
s2764	32	0.5	0.0	0.0	True	BubbleRegion_245
s2765	1300	0.978740157480315	0.9496062992125984	0.9496062992125984	True	BubbleRegion_245
s2766	27	0.0	0.0	0.0	True	BubbleRegion_245
s2767	129	0.6161616161616161	0.0	0.0	True	BubbleRegion_245
s2768	1359	0.9781790820165538	0.90744920993228	0.90744920993228	True	BubbleRegion_245
s2769	225	0.0	0.0	0.0	True	BubbleRegion_309
s2770	357	0.6605504587155964	0.0	0.0	True	BubbleRegion_478
s2771	66	0.9444444444444444	0.0	0.0	True	BubbleRegion_478
s2772	52	1.0	0.0	0.0	True	BubbleRegion_478
s2773	24	0.0	0.0	0.0	True	BubbleRegion_478
s2774	86	1.0	0.0	0.0	True	BubbleRegion_478
s2775	88	0.4827586206896552	0.0	0.0	True	BubbleRegion_478
s2776	91	1.0	0.0	0.0	True	BubbleRegion_478
s2777	67	0.0	0.0	0.0	True	BubbleRegion_478
s2778	12	0.0	0.0	0.0	True	BubbleRegion_478
s2779	167	0.8175182481751825	0.0	0.0	True	BubbleRegion_478
s2780	829	0.0	0.0	0.0	True	BubbleRegion_78
s2781	681	0.0	0.0	0.0	True	BubbleRegion_256
s2782	20	0.0	0.0	0.0	True	BubbleRegion_481
s2783	7	0.0	0.0	0.0	True	BubbleRegion_481
s2784	38	1.0	0.0	0.0	True	BubbleRegion_481
s2785	2	0.0	0.0	0.0	True	BubbleRegion_229
s2786	1354	0.9788519637462235	0.9101208459214502	0.9101208459214502	True	BubbleRegion_229
s2787	159	1.0	0.0	0.0	True	BubbleRegion_229
s2788	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_309
s2789	79	1.0	0.0	0.0	True	BubbleRegion_309
s2790	119	0.14606741573033707	0.0	0.0	True	BubbleRegion_362
s2791	111	1.0	0.0	0.0	True	BubbleRegion_486
s2792	1130	0.0	0.0	0.0	True	BubbleRegion_380
s2793	186	0.8589743589743589	0.0	0.0	True	BubbleRegion_20
s2794	96	0.7121212121212122	0.0	0.0	True	BubbleRegion_129
s2795	112	1.0	0.0	0.0	True	BubbleRegion_234
s2796	1355	1.0	0.929811320754717	0.929811320754717	True	BubbleRegion_265
s2797	345	0.0	0.0	0.0	True	BubbleRegion_265
s2798	1358	0.9992469879518072	0.927710843373494	0.927710843373494	True	BubbleRegion_321
s2799	3	0.0	0.0	0.0	True	BubbleRegion_362
